review_id,service_id,review_text,claim_type
8968,6,The MRI Scan was conducted efficiently and professionally.,Rebuttal
8969,1,My X-ray Imaging experience was frustrating. I had to wait for a long time.,Rebuttal
8970,1,Everything about the X-ray Imaging went smoothly and as expected.,Claim
8971,6,I felt rushed through the MRI Scan. It wasn’t personalized at all.,Claim
8972,2,I felt well-cared for during my General Checkup procedure.,Evidence
8973,8,I felt well-cared for during my Dental Cleaning procedure.,Rebuttal
8974,1,"The staff didn’t explain the X-ray Imaging procedure well, which left me confused.",Evidence
8975,4,The staff made the Vaccination process easy and stress-free.,Claim
8976,7,The Flu Shot was thorough and informative. Great service.,Counterclaim
8977,8,"The Dental Cleaning was done with precision, and I felt at ease.",Claim
8978,4,"The staff didn’t explain the Vaccination procedure well, which left me confused.",Rebuttal
8979,4,"The Vaccination was done with precision, and I felt at ease.",Claim
8980,6,I felt rushed through the MRI Scan. It wasn’t personalized at all.,Counterclaim
8981,5,Everything about the Physical Therapy went smoothly and as expected.,Evidence
8982,2,The staff made the General Checkup process easy and stress-free.,Claim
8983,5,"The staff didn’t explain the Physical Therapy procedure well, which left me confused.",Evidence
8984,10,"The Chiropractic Adjustment was done with precision, and I felt at ease.",Claim
8985,1,Everything about the X-ray Imaging went smoothly and as expected.,Counterclaim
8986,2,My General Checkup experience was frustrating. I had to wait for a long time.,Counterclaim
8987,6,"The MRI Scan took way too long, and I felt uncomfortable throughout.",Counterclaim
8988,10,The Chiropractic Adjustment was conducted efficiently and professionally.,Counterclaim
8989,3,I felt rushed through the Blood Test. It wasn’t personalized at all.,Claim
8990,4,"The staff didn’t explain the Vaccination procedure well, which left me confused.",Evidence
8991,10,"The Chiropractic Adjustment was done with precision, and I felt at ease.",Rebuttal
8992,9,The Mental Health Counseling was quick and painless. Highly recommend it.,Claim
8993,7,I had an awful experience with the Flu Shot. The staff was rude.,Evidence
8994,6,The staff made the MRI Scan process easy and stress-free.,Claim
8995,2,The General Checkup was exactly what I needed to feel better.,Evidence
8996,9,I felt rushed through the Mental Health Counseling. It wasn’t personalized at all.,Evidence
8997,9,The Mental Health Counseling was thorough and informative. Great service.,Evidence
8998,2,I appreciated the clarity of the process during the General Checkup.,Evidence
8999,7,Everything about the Flu Shot went smoothly and as expected.,Evidence
9000,4,"The Vaccination was painful, and I wouldn't recommend it to anyone.",Counterclaim
9001,5,"The Physical Therapy took way too long, and I felt uncomfortable throughout.",Counterclaim
9002,1,The staff made the X-ray Imaging process easy and stress-free.,Claim
9003,10,Everything about the Chiropractic Adjustment went smoothly and as expected.,Rebuttal
9004,1,My X-ray Imaging experience was frustrating. I had to wait for a long time.,Counterclaim
9005,8,The staff made the Dental Cleaning process easy and stress-free.,Counterclaim
9006,1,I felt rushed through the X-ray Imaging. It wasn’t personalized at all.,Evidence
9007,1,The X-ray Imaging was thorough and informative. Great service.,Counterclaim
9008,2,Everything about the General Checkup went smoothly and as expected.,Counterclaim
9009,2,I felt well-cared for during my General Checkup procedure.,Claim
9010,7,"The Flu Shot was painful, and I wouldn't recommend it to anyone.",Rebuttal
9011,7,Everything about the Flu Shot went smoothly and as expected.,Claim
9012,1,I felt rushed through the X-ray Imaging. It wasn’t personalized at all.,Evidence
9013,8,My Dental Cleaning experience was frustrating. I had to wait for a long time.,Rebuttal
9014,9,"The Mental Health Counseling was done with precision, and I felt at ease.",Claim
9015,10,"I was not satisfied with the Chiropractic Adjustment results, it didn’t work for me.",Evidence
9016,8,I had a great experience with the Dental Cleaning. The staff was very helpful.,Counterclaim
9017,4,The Vaccination was exactly what I needed to feel better.,Evidence
9018,1,I had an awful experience with the X-ray Imaging. The staff was rude.,Evidence
9019,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Counterclaim
9020,7,Everything about the Flu Shot went smoothly and as expected.,Counterclaim
9021,6,The MRI Scan was conducted efficiently and professionally.,Claim
9022,1,I felt rushed through the X-ray Imaging. It wasn’t personalized at all.,Counterclaim
9023,3,The Blood Test was conducted efficiently and professionally.,Claim
9024,5,I appreciated the clarity of the process during the Physical Therapy.,Counterclaim
9025,10,I felt rushed through the Chiropractic Adjustment. It wasn’t personalized at all.,Rebuttal
9026,9,I felt rushed through the Mental Health Counseling. It wasn’t personalized at all.,Rebuttal
9027,1,The X-ray Imaging was conducted efficiently and professionally.,Rebuttal
9028,8,"The staff didn’t explain the Dental Cleaning procedure well, which left me confused.",Counterclaim
9029,9,Everything about the Mental Health Counseling went smoothly and as expected.,Counterclaim
9030,8,"I was not satisfied with the Dental Cleaning results, it didn’t work for me.",Evidence
9031,8,My Dental Cleaning experience was frustrating. I had to wait for a long time.,Evidence
9032,3,The Blood Test was conducted efficiently and professionally.,Rebuttal
9033,6,The MRI Scan was exactly what I needed to feel better.,Claim
9034,8,I appreciated the clarity of the process during the Dental Cleaning.,Rebuttal
9035,8,"The Dental Cleaning took way too long, and I felt uncomfortable throughout.",Counterclaim
9036,7,The Flu Shot was quick and painless. Highly recommend it.,Rebuttal
9037,1,I felt very comfortable during the X-ray Imaging. The procedure was seamless.,Claim
9038,3,My Blood Test experience was frustrating. I had to wait for a long time.,Claim
9039,7,"The Flu Shot was painful, and I wouldn't recommend it to anyone.",Claim
9040,8,"The staff didn’t explain the Dental Cleaning procedure well, which left me confused.",Counterclaim
9041,5,My Physical Therapy experience was frustrating. I had to wait for a long time.,Rebuttal
9042,6,I felt very comfortable during the MRI Scan. The procedure was seamless.,Rebuttal
9043,3,The staff made the Blood Test process easy and stress-free.,Evidence
9044,2,I felt rushed through the General Checkup. It wasn’t personalized at all.,Claim
9045,3,The Blood Test was quick and painless. Highly recommend it.,Claim
9046,9,"The Mental Health Counseling was done with precision, and I felt at ease.",Rebuttal
9047,8,I felt rushed through the Dental Cleaning. It wasn’t personalized at all.,Counterclaim
9048,1,I felt well-cared for during my X-ray Imaging procedure.,Claim
9049,7,Everything about the Flu Shot went smoothly and as expected.,Counterclaim
9050,4,"I was not satisfied with the Vaccination results, it didn’t work for me.",Counterclaim
9051,8,The Dental Cleaning didn't meet my expectations at all.,Rebuttal
9052,5,Everything about the Physical Therapy went smoothly and as expected.,Rebuttal
9053,3,I don’t think the Blood Test was necessary. It didn’t help at all.,Claim
9054,4,I had an awful experience with the Vaccination. The staff was rude.,Rebuttal
9055,7,I felt well-cared for during my Flu Shot procedure.,Claim
9056,7,"The Flu Shot was done with precision, and I felt at ease.",Counterclaim
9057,1,I had a great experience with the X-ray Imaging. The staff was very helpful.,Claim
9058,1,My X-ray Imaging experience was frustrating. I had to wait for a long time.,Evidence
9059,6,"The MRI Scan took way too long, and I felt uncomfortable throughout.",Counterclaim
9060,3,I felt well-cared for during my Blood Test procedure.,Rebuttal
9061,5,I had a great experience with the Physical Therapy. The staff was very helpful.,Evidence
9062,3,I felt rushed through the Blood Test. It wasn’t personalized at all.,Evidence
9063,4,Everything about the Vaccination went smoothly and as expected.,Evidence
9064,8,The Dental Cleaning was exactly what I needed to feel better.,Claim
9065,8,My Dental Cleaning experience was frustrating. I had to wait for a long time.,Evidence
9066,5,I had a great experience with the Physical Therapy. The staff was very helpful.,Evidence
9067,1,The X-ray Imaging was conducted efficiently and professionally.,Claim
9068,10,The Chiropractic Adjustment didn't meet my expectations at all.,Counterclaim
9069,6,"The staff didn’t explain the MRI Scan procedure well, which left me confused.",Evidence
9070,5,Everything about the Physical Therapy went smoothly and as expected.,Rebuttal
9071,5,"The Physical Therapy was painful, and I wouldn't recommend it to anyone.",Claim
9072,10,My Chiropractic Adjustment experience was frustrating. I had to wait for a long time.,Evidence
9073,5,The Physical Therapy didn't meet my expectations at all.,Evidence
9074,1,The X-ray Imaging was conducted efficiently and professionally.,Evidence
9075,2,"The General Checkup was painful, and I wouldn't recommend it to anyone.",Rebuttal
9076,6,The MRI Scan was quick and painless. Highly recommend it.,Rebuttal
9077,1,"The staff didn’t explain the X-ray Imaging procedure well, which left me confused.",Counterclaim
9078,4,"I was not satisfied with the Vaccination results, it didn’t work for me.",Claim
9079,4,I felt well-cared for during my Vaccination procedure.,Evidence
9080,4,I felt very comfortable during the Vaccination. The procedure was seamless.,Rebuttal
9081,1,I appreciated the clarity of the process during the X-ray Imaging.,Claim
9082,4,I felt rushed through the Vaccination. It wasn’t personalized at all.,Claim
9083,4,Everything about the Vaccination went smoothly and as expected.,Counterclaim
9084,5,The Physical Therapy was exactly what I needed to feel better.,Counterclaim
9085,10,"The staff didn’t explain the Chiropractic Adjustment procedure well, which left me confused.",Rebuttal
9086,2,The General Checkup was conducted efficiently and professionally.,Rebuttal
9087,1,The X-ray Imaging was quick and painless. Highly recommend it.,Claim
9088,4,The Vaccination was conducted efficiently and professionally.,Claim
9089,7,Everything about the Flu Shot went smoothly and as expected.,Counterclaim
9090,1,I felt well-cared for during my X-ray Imaging procedure.,Evidence
9091,8,"The staff didn’t explain the Dental Cleaning procedure well, which left me confused.",Rebuttal
9092,5,"The staff didn’t explain the Physical Therapy procedure well, which left me confused.",Counterclaim
9093,7,The Flu Shot was exactly what I needed to feel better.,Rebuttal
9094,3,I had an awful experience with the Blood Test. The staff was rude.,Counterclaim
9095,3,I appreciated the clarity of the process during the Blood Test.,Claim
9096,2,Everything about the General Checkup went smoothly and as expected.,Counterclaim
9097,1,My X-ray Imaging experience was frustrating. I had to wait for a long time.,Evidence
9098,5,"The Physical Therapy was done with precision, and I felt at ease.",Rebuttal
